id,observed_on,created_at,updated_at,oauth_application_id,place_guess,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,nombre_asp,manejo,estatus,siglas_cat,nombre_ac,siglas_ac,descripcion_ac,area_asp,distancia_asp,rio,tipo_rio,area_rio,distancia_rio,conteo
89686346,7/31/2021,2/8/2021 20:06,6/5/2022 19:43,3,"Vía 931, Santa Cruz, Guanacaste, CR",10.26624167,-85.550445,Nine-banded Armadillo,Dasypus novemcinctus,Nine-banded Armadillo,Mammalia,Diria,Parque Nacional,Estatal,PN,Area de Conservacion Tempisque,ACT,Area terrestre protegida,554585.621,7333.67952,Rio Charco,Rio,0.32399401,0.019583813,1
89981628,8/4/2021,5/8/2021 1:38,5/8/2021 15:09,3,"Carretera Interamericana Norte, Liberia, Guanacaste, CR",10.67967833,-85.49026333,,Procyon lotor,Common Raccoon,Mammalia,Riberino Zapandi,Humedal,Estatal,HH,Administracion compartida,AC,Humedal,50879.6567,5133.792989,Rio Blanco,Rio,0.216410431,0.012363362,1
90092976,7/8/2021,6/8/2021 0:11,20/01/2022 04:55:28,2,"Bahía Ballena, Provincia de Puntarenas, Pérez Zeledón, Costa Rica",9.1269133,-83.7071242,Kinkajou,Potos flavus,Kinkajou,Mammalia,Marino Ballena,Parque Nacional,Estatal,PN,Area de Conservacion Osa,ACOSA,Area terrestre protegida,17687.90412,366.3027748,Rio Uvita,Rio,0.083093886,0.048847045,1
92160145,8/9/2021,22/08/2021 20:57:08,24/08/2021 10:16:47,3,"Paso del Tempisque, Abangares, Guanacaste, CR",10.22610833,-85.174575,Tamandua du Mexique,Tamandua mexicana,Northern Tamandua,Mammalia,Cipanci,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Administracion compartida,AC,Area terrestre protegida,412238.5337,5443.632783,Quebrada Piñuela,Quebrada,0.150882921,0.053092297,1
92160310,8/9/2021,22/08/2021 20:58:27,2/12/2021 16:19,3,"Paso del Tempisque, Abangares, Guanacaste, CR",10.22612167,-85.17466167,,Mephitidae,Skunks and Stink-badgers,Mammalia,Cipanci,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Administracion compartida,AC,Area terrestre protegida,412238.5337,5434.413457,Quebrada Piñuela,Quebrada,0.150882921,0.053167406,1
92160544,8/8/2021,22/08/2021 20:59:57,2/12/2021 16:19,3,"Vía 21, Santa Cruz, Guanacaste, CR",10.25152833,-85.56211167,,Didelphis marsupialis,Southern Opossum,Mammalia,Diria,Parque Nacional,Estatal,PN,Area de Conservacion Tempisque,ACT,Area terrestre protegida,554585.621,5906.269507,Rio San Juan,Rio,0.109367097,0.003680694,1
92160686,8/8/2021,22/08/2021 21:00:55,24/10/2021 00:44:10,3,"Vía 21, Santa Cruz, Guanacaste, CR",10.30816167,-85.58743333,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Humedal lacustrino Rio Canas,Humedal,Estatal,HH,Area de Conservacion Tempisque,ACT,Area terrestre protegida,65531.09882,2842.337729,Rio Diria,Rio,0.093668496,0.001071825,1
92160804,8/8/2021,22/08/2021 21:01:33,23/08/2021 17:57:05,3,"Vía 21, Santa Cruz, Guanacaste, CR",10.33678333,-85.57287,Southern Opossum,Didelphis marsupialis,Southern Opossum,Mammalia,Humedal lacustrino Rio Canas,Humedal,Estatal,HH,Area de Conservacion Tempisque,ACT,Area terrestre protegida,65531.09882,1659.627662,Rio Diria,Rio,0.093668496,0.001399015,1
92161004,8/7/2021,22/08/2021 21:02:57,24/10/2021 00:44:09,3,"Vía 152, Santa Cruz, Guanacaste, CR",10.27945333,-85.77986167,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Marino las Baulas de Guanacaste,Parque Nacional,Estatal,PN,Area de Conservacion Tempisque,ACT,Area terrestre protegida,94392.81409,6011.493255,Rio San Francisco,Rio,0.084887398,0.007183696,1
92161131,8/7/2021,22/08/2021 21:04:09,22/08/2021 23:50:52,3,"Vía 904, Santa Cruz, Guanacaste, CR",10.248725,-85.59031667,Southern Opossum,Didelphis marsupialis,Southern Opossum,Mammalia,Diria,Parque Nacional,Estatal,PN,Area de Conservacion Tempisque,ACT,Area terrestre protegida,554585.621,6078.568681,Rio Diria,Rio,0.158985936,0.002621417,1
92537064,8/25/2021,26/08/2021 03:29:06,18/01/2022 18:22:12,2,"Santa Cruz, CR-GU, CR",10.27045612,-85.66466907,Zorro Pelón,Didelphis marsupialis,Southern Opossum,Mammalia,Humedal lacustrino Rio Canas,Humedal,Estatal,HH,Area de Conservacion Tempisque,ACT,Area terrestre protegida,65531.09882,7094.941851,Rio Cañas,Rio,0.026648809,0.029686818,1
92848043,8/28/2021,28/08/2021 23:51:13,30/08/2021 03:22:20,2,"Peninsula de Osa, Provincia de Puntarenas, Costa Rica",8.421527778,-83.27944444,Coatí,Nasua narica,White-nosed Coati,Mammalia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,1143.536862,Rio Tamales/Rio Agua Caliente,Rio,0.072535925,0.029759779,1
93029045,8/30/2021,30/08/2021 11:52:32,24/10/2021 00:41:56,2,"Provincia de Puntarenas, Costa Rica",9.7068098,-84.6362912,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Marino Playa Blanca,Humedal,Estatal,HH,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,373.2880693,3839.538836,Rio Agujas,Rio,0.093085735,0.009398689,1
93038360,8/30/2021,30/08/2021 14:05:45,31/08/2021 00:25:18,2,"Bahía Ballena, Provincia de Puntarenas, Pérez Zeledón, Costa Rica",9.190748092,-83.77370985,nosál bělohubý,Nasua narica,White-nosed Coati,Mammalia,Rancho La Merced,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Osa,ACOSA,Area terrestre protegida,37932.48295,18.47621525,Rio Higueron,Rio,0.079059735,0.017845996,1
93041661,8/30/2021,30/08/2021 14:39:55,1/2/2022 1:35,2,"Provincia de Puntarenas, Costa Rica",8.96355029,-83.48978705,Tamandúa norteño,Tamandua mexicana,Northern Tamandua,Mammalia,Terraba-Sierpe,Humedal,Estatal,HH,Area de Conservacion Osa,ACOSA,Area terrestre protegida,2678222.427,7312.486072,Rio Grande De Terraba,Rio,0.306578679,0.005733859,1
93745669,9/5/2021,5/9/2021 17:39,25/10/2021 21:46:52,2,"Limón, Costa Rica",10.10044522,-83.47543752,Tamandúa norteño,Tamandua mexicana,Northern Tamandua,Mammalia,Rio Pacuare,Reserva Forestal,Estatal,RF,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,1318934.532,2699.573828,Rio Pacuare,Rio,0.04265204,0.002253055,1
94145793,9/6/2021,8/9/2021 20:52,18/01/2022 18:21:29,3,"Nosara, Nicoya, Guanacaste, CR",9.983395377,-85.64251036,,Muridae,Old World Mice and Rats,Mammalia,Ostional,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Tempisque,ACT,Area terrestre protegida,50983.85449,2991.763788,Rio Nosara,Rio,0.087186024,0.000637309,1
95292943,5/12/2021,18/09/2021 18:08:20,30/09/2021 02:03:58,,La Palma de Puerto Jiménez,8.673717,-83.475477,Ocelot,Leopardus pardalis,Ocelot,Mammalia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,1790.49268,Rio Rincon,Rio,0.10776584,0.009598945,1
95294324,8/18/2021,18/09/2021 18:19:12,29/09/2021 17:39:39,,"Puntarenas, CR",8.558488078,-83.26710977,Central American Squirrel Monkey,Saimiri oerstedii,Central American Squirrel Monkey,Mammalia,Preciosa Platanares,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Osa,ACOSA,Area terrestre protegida,26324.62147,2673.217843,Rio Platanares,Rio,0.031715268,0.031834443,1
95294637,5/16/2021,18/09/2021 18:21:12,16/03/2022 02:43:23,,"Puntarenas, CR",8.581485,-83.400676,Kinkajou,Potos flavus,Kinkajou,Mammalia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,2781.929416,Rio Agujas,Rio,0.123165916,0.015640492,1
95404001,9/19/2021,19/09/2021 15:06:52,15/11/2021 00:16:39,2,"Provincia de Guanacaste, Costa Rica",10.9201642,-85.6047588,Zorra gris,Urocyon cinereoargenteus,Gray Fox,Mammalia,Santa Rosa,Parque Nacional,Estatal,PN,Area de Conservacion Guanacaste,ACG,Area terrestre protegida,3862703.721,20.37129313,Rio Cuajiniquil,Rio,0.1595795,0.028619563,1
95709022,9/21/2021,21/09/2021 23:29:33,11/4/2022 16:00,2,"Provincia de Guanacaste, Costa Rica",10.87683672,-85.58299821,Ocelote,Leopardus pardalis,Ocelot,Mammalia,Guanacaste,Parque Nacional,Estatal,PN,Area de Conservacion Guanacaste,ACG,Area terrestre protegida,3406032.091,22.33633109,Rio Tempisquito,Rio,0.147425062,0.026926611,1
97723318,10/9/2021,10/10/2021 1:48,23/10/2021 20:32:53,2,"88X8+G35, San José, San Isidro de El General, Costa Rica",9.348660326,-83.68506309,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Chirripo,Parque Nacional,Estatal,PN,Area de Conservacion La Amistad Pacifico,ACLAP,Area terrestre protegida,5013059.957,10752.34843,Rio Quebradas,Rio,0.147909214,0.023618246,1
98166864,10/9/2021,14/10/2021 03:31:48,14/10/2021 14:23:34,3,"Vía 21, Santa Cruz, Guanacaste, CR",10.231775,-85.54838667,Nine-banded Armadillo,Dasypus novemcinctus,Nine-banded Armadillo,Mammalia,Diria,Parque Nacional,Estatal,PN,Area de Conservacion Tempisque,ACT,Area terrestre protegida,554585.621,3515.77076,Rio San Juan,Rio,0.109367097,0.012689208,1
98318385,10/15/2021,15/10/2021 21:36:18,20/01/2022 21:47:16,2,"Provincia de Guanacaste, Costa Rica",10.22143769,-85.20511746,White-nosed Coati,Nasua narica,White-nosed Coati,Mammalia,Cipanci,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Administracion compartida,AC,Area terrestre protegida,412238.5337,2059.278914,Rio Bebedero,Rio,0.105099668,0.047716389,1
98375702,10/16/2021,16/10/2021 13:53:41,25/07/2022 03:38:27,2,"Puntarenas, Costa Rica",9.537626,-84.509474,Noordelijke tamandoea,Tamandua mexicana,Northern Tamandua,Mammalia,Playa Hermosa-Punta Mala,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,37127.76334,1998.517738,Rio Tulin,Rio,0.058579035,0.035923764,1
98512577,10/17/2021,17/10/2021 17:35:36,18/10/2021 15:45:28,2,"Limón, Mercedes, Costa Rica",10.193336,-83.64176,Unau d'Hoffmann,Choloepus hoffmanni,Hoffmann's Two-toed Sloth,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,9557.624887,Rio Parismina,Rio,0.212253441,0.004950876,1
99584204,9/28/2021,27/10/2021 22:54:00,27/10/2021 22:54:03,2,"Golfito, CR-PU, CR",8.608084135,-83.44050899,tolomuco,Eira barbara,Tayra,Mammalia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,1893.549168,Rio Conte,Rio,0.09661303,0.00467669,1
100928930,11/12/2021,12/11/2021 14:31,12/11/2021 15:26,2,"Provincia de Puntarenas, Costa Rica",8.993991602,-83.55692588,Northern Tamandua,Tamandua mexicana,Northern Tamandua,Mammalia,Terraba-Sierpe,Humedal,Estatal,HH,Area de Conservacion Osa,ACOSA,Area terrestre protegida,2678222.427,2840.150654,Rio Balsar,Rio,0.067964301,0.017827275,1
100930209,11/12/2021,12/11/2021 14:55,12/11/2021 23:37,2,"Osa, CR-PU, CR",9.056632023,-83.63739049,Zorrillo de espalda blanca sureño,Conepatus semistriatus,Striped Hog-nosed Skunk,Mammalia,Terraba-Sierpe,Humedal,Estatal,HH,Area de Conservacion Osa,ACOSA,Area terrestre protegida,2678222.427,684.2383662,Rio Punta Mala,Rio,0.066895328,1.37E-05,1
101860932,11/24/2021,25/11/2021 02:54:02,20/01/2022 21:43:41,2,"Provincia de Guanacaste, Costa Rica",10.83986497,-85.56201797,Nine-banded Armadillo,Dasypus novemcinctus,Nine-banded Armadillo,Mammalia,Guanacaste,Zona Protectora,Estatal,ZP,Area de Conservacion Guanacaste,ACG,Area terrestre protegida,75410.16087,1693.056706,Rio Tempisquito,Rio,0.129851395,0.002988595,1
101878131,11/25/2021,25/11/2021 13:06:34,25/11/2021 13:06:46,2,,,,Mapache,Procyon lotor,Common Raccoon,Mammalia,,,,,,,,,#¿NOMBRE?,,,,#¿NOMBRE?,1
101883992,11/25/2021,25/11/2021 15:41:53,11/12/2021 0:20,2,"Limón, Costa Rica",10.11747656,-83.54657139,Zorro Pelón,Didelphis marsupialis,Southern Opossum,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,3393.607318,Rio Peje,Rio,0.181029355,0.009762497,1
101883995,11/25/2021,25/11/2021 15:41:57,11/12/2021 0:20,2,"Limón, Mercedes, Costa Rica",10.19366821,-83.64218993,Zorrillo de espalda blanca sureño,Conepatus semistriatus,Striped Hog-nosed Skunk,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,9510.464524,Rio Parismina,Rio,0.212253441,0.004415332,1
101893809,11/25/2021,25/11/2021 17:49:32,21/12/2021 12:12:04,2,"Bagaces, CR-GU, CR",10.43165945,-85.2603675,Hurleur du Guatemala,Alouatta palliata,Mantled Howler Monkey,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,3760.307074,Rio Piedras,Rio,0.141868062,0.003704097,1
101897040,11/25/2021,25/11/2021 18:52:54,11/12/2021 0:20,2,"2X8C+WM2, Heredia, Pará, Costa Rica",10.01738072,-84.02805676,Zorro Pelón,Didelphis marsupialis,Southern Opossum,Mammalia,Braulio Carrillo,Parque Nacional,Estatal,PN,Area de Conservacion Central,ACC,Area terrestre protegida,4993143.821,3695.329261,Rio Paracito,Rio,0.047617898,0.002366801,1
101967819,11/26/2021,26/11/2021 22:31:09,20/01/2022 21:44:29,2,"Provincia de Puntarenas, Costa Rica",10.10950445,-84.82693741,Zorro Pelón,Didelphis marsupialis,Southern Opossum,Mammalia,Estero Puntarenas y Manglares Asociados,Humedal,Estatal,HH,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,524109.4147,9602.937535,Rio Sardinal,Rio,0.19578262,0.007916654,1
101974231,11/26/2021,27/11/2021 00:10:39,20/01/2022 21:44:42,2,"600 Sur escuela, Provincia de Puntarenas, Monteverde, Costa Rica",10.2834109,-84.8366626,rata espinosa,Proechimys semispinosus,Tome's Spiny Rat,Mammalia,Arenal Monteverde,Zona Protectora,Estatal,ZP,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,2830525.576,3684.48112,Rio Lagarto,Rio,0.358512423,0.025696198,1
102241011,11/30/2021,30/11/2021 14:56:35,2/12/2021 17:59,2,"Provincia de Guanacaste, Costa Rica",10.4627518,-85.1471261,mapache,Procyon lotor,Common Raccoon,Mammalia,Taboga,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,29688.98206,13171.47941,Rio Tenorio,Rio,0.047270015,0.014241926,1
102259166,11/30/2021,30/11/2021 20:52:01,3/12/2021 7:23,2,"PW6G+F64, Provincia de Guanacaste, Bagaces, Costa Rica",10.7106365,-85.0738322,Coatí,Nasua narica,White-nosed Coati,Mammalia,Miravalles,Zona Protectora,Estatal,ZP,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,743755.8558,826.2545736,Rio Tenorio,Rio,0.229677373,0.017331549,1
102474907,12/1/2021,4/12/2021 17:08,22/06/2022 20:43:29,2,"Provincia de Puntarenas, Monteverde, Costa Rica",10.31383417,-84.81140136,Central American Agouti,Dasyprocta punctata,Central American Agouti,Mammalia,Arenal Monteverde,Zona Protectora,Estatal,ZP,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,2830525.576,575.8947752,Rio Cañas,Rio,0.095536634,0.042903698,1
103117020,12/15/2021,15/12/2021 22:34:20,15/12/2021 22:34:22,2,,,,Mapaches y parientes,Procyonidae,"Raccoons, Coatis, and Allies",Mammalia,,,,,,,,,#¿NOMBRE?,,,,#¿NOMBRE?,1
103143424,12/16/2021,16/12/2021 13:27:58,16/12/2021 13:28:00,2,"HHRH+M6Q, Juanilama, Provincia de Guanacaste, Costa Rica",10.5922569,-85.4218988,Conejo matorralero,Sylvilagus bachmani,Brush Rabbit,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,9778.947171,Quebrada Arena,Quebrada,0.241008931,0.013058631,1
103156150,12/14/2021,16/12/2021 18:21:06,16/12/2021 18:26:42,2,"Provincia de Alajuela, Pital, Costa Rica",10.44806109,-84.27125651,Nine-banded Armadillo,Dasypus novemcinctus,Nine-banded Armadillo,Mammalia,Maquenque,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,5186445.745,11586.10444,Quebrada Pital,Quebrada,0.213132008,0.007060325,1
103534289,12/23/2021,23/12/2021 17:45:07,13/07/2022 21:10:13,2,"Punta Riel, Limón, Costa Rica",9.68522383,-82.80961541,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Cahuita,Parque Nacional,Estatal,PN,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,107590.0257,199.8284575,Rio Carbon,Rio,0.186099478,0.01317434,1
104933064,1/12/2022,14/01/2022 21:01:51,28/04/2022 14:57:24,2,"Puntarenas, CR",8.542670435,-83.45468654,Baird's Tapir,Tapirus bairdii,Baird's Tapir,Mammalia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,0,Rio Barrigones,Rio,0.113123326,0.007476993,1
105536050,12/31/2021,25/01/2022 03:28:27,13/04/2022 14:48:41,2,"Liberia, CR-GU, CR",10.69378061,-85.60806984,Southern Spotted Skunk,Spilogale angustifrons,Southern Spotted Skunk,Mammalia,Riberino Zapandi,Humedal,Estatal,HH,Administracion compartida,AC,Humedal,50879.6567,6438.454586,Quebrada  Guanacastillo,Quebrada,0.092909906,0.013580556,1
105536248,1/24/2022,25/01/2022 03:33:44,17/05/2022 21:08:50,2,"Limón, Pacuarito, Costa Rica",10.10135274,-83.47180926,Ocelote,Leopardus pardalis,Ocelot,Mammalia,Rio Pacuare,Reserva Forestal,Estatal,RF,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,1318934.532,3039.571659,Rio Pacuare,Rio,0.04265204,0.00528184,1
105755182,1/28/2022,29/01/2022 05:23:49,23/08/2022 01:21:08,2,"Guanacaste, Costa Rica",10.46213508,-85.14716607,Mountain Lion,Puma concolor,Mountain Lion,Mammalia,Taboga,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,29688.98206,13103.16287,Rio Tenorio,Rio,0.047270015,0.014147749,1
106119002,2/4/2022,4/2/2022 13:41,12/2/2022 13:49,2,"3FWG+V26, Limón Province, Siquirres, Costa Rica",10.09683736,-83.52364047,Viejo de monte,Eira barbara,Tayra,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,2420.523618,Rio Siquirres,Rio,0.110017173,0.000559554,1
107424369,2/25/2022,25/02/2022 17:33:01,25/02/2022 17:33:04,2,"Limón, Costa Rica",10.11981491,-83.55057717,Tlacuache sureño,Didelphis marsupialis,Southern Opossum,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,3713.915659,Rio Peje,Rio,0.181029355,0.005143914,1
107765741,3/2/2022,2/3/2022 15:56,15/07/2022 05:15:04,2,"Hatillo 3, San José Province, San José, Costa Rica",9.915224054,-84.10587218,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Cerro de Escazu,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,716658.5453,3461.540137,Rio Tiribi,Rio,0.10869103,0.003020981,1
108538311,3/13/2022,13/03/2022 21:39:53,14/03/2022 17:23:49,2,"Golfito, CR-PU, CR",8.446627143,-83.44606039,conepatus semistriatus,Conepatus semistriatus,Striped Hog-nosed Skunk,Mammalia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,53.36562498,Rio Nuevo,Rio,0.067924491,0.016293531,1
111225045,4/12/2022,12/4/2022 18:54,26/04/2022 04:19:31,2,"Heredia, Sarapiquí, Costa Rica",10.44577667,-84.12677167,Grisón,Galictis vittata,Greater Grison,Mammalia,La Tirimbina,Refugio Nacional de Vida Silvestre,Privado,RNVS,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,29440.28285,2797.778626,Rio Sardinal,Rio,0.296127984,0.001261631,1
112771696,4/24/2022,25/04/2022 00:58:33,26/04/2022 04:19:01,3,"Corredor Noratlántico, La Cruz, Guanacaste, CR",11.05023659,-85.5867549,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Guanacaste,Zona Protectora,Estatal,ZP,Area de Conservacion Guanacaste,ACG,Area terrestre protegida,75410.16087,12.88340806,Quebrada Garita,Quebrada,0.049023197,0.000389859,1
112932499,4/25/2022,26/04/2022 04:50:21,2/5/2022 17:21,2,"Provincia de Guanacaste, Costa Rica",10.82537723,-85.52515588,Hooded Skunk,Mephitis macroura,Hooded Skunk,Mammalia,Guanacaste,Parque Nacional,Estatal,PN,Area de Conservacion Guanacaste,ACG,Area terrestre protegida,3406032.091,4960.726828,Rio Tempisquito,Rio,0.129851395,0.018496917,1
114943296,5/2/2022,3/5/2022 0:08,6/5/2022 14:34,,"WW7H+G77, Cascajal, San José, Costa Rica",9.9137903,-84.0718156,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Cerros de La Carpintera,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,239057.5502,4894.203248,Rio Maria Aguilar,Rio,0.183379889,0.001850875,1
115602065,5/4/2022,5/5/2022 18:13,6/5/2022 14:33,2,"MG7H+C7G, Provincia de Guanacaste, Liberia, Costa Rica",10.66359575,-85.47206707,Yaguarundí,Herpailurus yagouaroundi,Jaguarundi,Mammalia,Riberino Zapandi,Humedal,Estatal,HH,Administracion compartida,AC,Humedal,50879.6567,7713.799115,Rio Colorado,Rio,0.123506007,0.007777013,1
116830759,5/13/2022,13/05/2022 14:10:28,13/05/2022 21:01:40,2,"Provincia de Guanacaste, Costa Rica",10.21587666,-84.96753592,Northern Tamandua,Tamandua mexicana,Northern Tamandua,Mammalia,Cuenca del Rio Abangares,Zona Protectora,Estatal,ZP,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,436768.4204,7690.5432,Rio Cañamazo,Rio,0.164737898,0.008162156,1
116834252,5/13/2022,13/05/2022 14:37:41,13/05/2022 21:02:13,2,"Provincia de Guanacaste, Costa Rica",10.22145272,-85.20303609,White-nosed Coati,Nasua narica,White-nosed Coati,Mammalia,Cipanci,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Administracion compartida,AC,Area terrestre protegida,412238.5337,2286.523816,Rio Bebedero,Rio,0.105099668,0.049174175,1
116834427,5/13/2022,13/05/2022 14:39:00,13/05/2022 21:02:40,2,"Provincia de Guanacaste, Costa Rica",10.22150031,-85.20577955,Tlacuache sureño,Didelphis marsupialis,Southern Opossum,Mammalia,Cipanci,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Administracion compartida,AC,Area terrestre protegida,412238.5337,1987.794099,Rio Bebedero,Rio,0.105099668,0.047212783,1
116835389,5/13/2022,13/05/2022 14:45:57,17/05/2022 21:06:27,2,Costa Rica,10.24531256,-85.24982851,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Cipanci,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Administracion compartida,AC,Area terrestre protegida,412238.5337,0,Rio Bebedero,Rio,0.105099668,0.007171093,1
116835519,5/13/2022,13/05/2022 14:47:00,17/05/2022 21:06:19,2,Costa Rica,10.24522746,-85.24993453,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Cipanci,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Administracion compartida,AC,Area terrestre protegida,412238.5337,0,Rio Bebedero,Rio,0.105099668,0.007282219,1
116953929,5/14/2022,14/05/2022 11:32:31,31/05/2022 01:13:36,2,"Guanacaste, CR",10.23693534,-85.25532727,Mephitinae,Mephitinae,True Skunks,Mammalia,Cipanci,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Administracion compartida,AC,Area terrestre protegida,412238.5337,101.5937603,Rio Bebedero,Rio,0.105099668,0.016996795,1
118002447,5/21/2022,21/05/2022 13:34:01,31/05/2022 22:16:34,2,"Frente a la sucursal de la CCSS, W255+JFX, Provincia de Cartago, Tres Rios, Costa Rica",9.909045006,-83.99122752,Paca,Cuniculus paca,Spotted Paca,Mammalia,Cerros de La Carpintera,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,239057.5502,1326.378477,Rio Tiribi,Rio,0.132271958,0.005657232,1
118069375,5/20/2022,21/05/2022 20:33:09,13/07/2022 17:35:35,2,"251, Provincia de Cartago, Tres Rios, Costa Rica",9.908976639,-83.99072126,Spotted Paca,Cuniculus paca,Spotted Paca,Mammalia,Cerros de La Carpintera,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,239057.5502,1316.099184,Rio Tiribi,Rio,0.132271958,0.005468008,1
118217001,5/22/2022,22/05/2022 16:57:41,1/9/2022 20:47,2,,11.02930951,-85.59273345,Jaguar,Panthera onca,Jaguar,Mammalia,Guanacaste,Parque Nacional,Estatal,PN,Area de Conservacion Guanacaste,ACG,Area terrestre protegida,3406032.091,0,Rio Sapoa,Rio,0.148834529,0.014435679,1
118244024,5/26/2021,22/05/2022 19:14:10,13/07/2022 17:35:15,2,"San José, Pérez Zeledón, Costa Rica",9.27943999,-83.62389699,Two-toed Sloths,Choloepidae,Two-toed Sloths,Mammalia,Chirripo,Parque Nacional,Estatal,PN,Area de Conservacion La Amistad Pacifico,ACLAP,Area terrestre protegida,5013059.957,11505.95557,Rio Peñas Blancas,Rio,0.197967177,0.002514168,1
118244274,4/21/2022,22/05/2022 19:15:33,13/07/2022 17:34:50,2,"San José, Pérez Zeledón, Costa Rica",9.465260972,-83.709411,Kinkajou,Potos flavus,Kinkajou,Mammalia,Los Santos,Reserva Forestal,Estatal,PN,Administracion compartida,AC,Area terrestre protegida,5668748.503,3675.283117,Rio Pedregoso,Rio,0.154464807,0.012854781,1
122243413,6/17/2022,18/06/2022 01:20:03,26/07/2022 18:27:59,3,"Vía 935, La Cruz, Guanacaste, CR",11.06754791,-85.6381095,Witsnuitneusbeer,Nasua narica,White-nosed Coati,Mammalia,Guanacaste,Parque Nacional,Estatal,PN,Area de Conservacion Guanacaste,ACG,Area terrestre protegida,3406032.091,2637.666518,Rio Sapoa,Rio,0.241127945,0.03363445,1
